,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,sociales_ciudanas_rank,c_naturales_rank,matematicas_rank,lectura_critica_rank,ingles_rank,COLE_COD_DANE_SEDE,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,COLE_GENERO,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,Punt_lectura_critica_mean_2017,Punt_matematicas_mean_2017,Punt_c_naturales_mean_2017,Punt_sociales_ciudadanas_mean_2017,Punt_ingles_mean_2017,Punt_global_mean_2017,Punt_lectura_critica_mean_2018,Punt_matematicas_mean_2018,Punt_c_naturales_mean_2018,Punt_sociales_ciudadanas_mean_2018,Punt_ingles_mean_2018,Punt_global_mean_2018,Punt_lectura_critica_mean_2019,Punt_matematicas_mean_2019,Punt_c_naturales_mean_2019,Punt_sociales_ciudadanas_mean_2019,Punt_ingles_mean_2019,Punt_global_mean_2019,Punt_lectura_critica_mean_2020,Punt_matematicas_mean_2020,Punt_c_naturales_mean_2020,Punt_sociales_ciudadanas_mean_2020,Punt_ingles_mean_2020,Punt_global_mean_2020,Punt_lectura_critica_mean_2021,Punt_matematicas_mean_2021,Punt_c_naturales_mean_2021,Punt_sociales_ciudadanas_mean_2021,Punt_ingles_mean_2021,Punt_global_mean_2021,COLE_NOMBRE_SEDE,direccion,telefono,zona,niveles,caracter,especialidad,idiomas,correo electronico,modelos educativos,capacidades excepcionales,discapacidades,matricula contratada,estrato socio-economico
212,305088020551,245.0,5.0,3.0,2.0,1.0,4.0,305088020551,SABATINA,BELLO,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,RURAL,5088,5,,,,,,,,,,,,,,,,,,,42.81481481481482,37.27777777777778,37.42592592592592,37.24074074074074,36.407407407407405,192.5555555555556,47.4,36.8,39.0,40.8,40.0,204.4,IE SAN JUDAS TADEO,KR 75 21 51 ,3132247515,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,iesanjudastadeo@yahoo.es,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,SI,
213,305088020605,218.0,4.0,3.0,2.0,1.0,5.0,305088020605,MAÑANA,BELLO,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5088,5,,,,,,,48.35714285714285,45.5,48.42857142857143,46.92857142857143,47.07142857142857,236.5,50.31818181818182,45.90909090909091,44.40909090909091,43.0,42.22727272727273,228.13636363636363,48.2,43.06666666666667,41.5,43.03333333333333,41.7,218.86666666666667,49.6551724137931,42.72413793103448,44.48275862068966,43.13793103448276,43.793103448275865,224.6206896551724,INSTITUCION EDUCATIVA EXITOS DEL SABER,KR 59 72 19 ,4540293,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,exitosdelsaber@gmail.com,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD INTELECTUAL,TRASTORNO DEL ESPECTRO AUTISTA,HIPOACUSIA O BAJA AUDICIÓN",SI,
214,305088020605,208.5,4.0,3.0,2.0,1.0,5.0,305088020605,MAÑANA,BELLO,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5088,5,,,,,,,48.35714285714285,45.5,48.42857142857143,46.92857142857143,47.07142857142857,236.5,50.31818181818182,45.90909090909091,44.40909090909091,43.0,42.22727272727273,228.13636363636363,48.2,43.06666666666667,41.5,43.03333333333333,41.7,218.86666666666667,49.6551724137931,42.72413793103448,44.48275862068966,43.13793103448276,43.793103448275865,224.6206896551724,INSTITUCION EDUCATIVA EXITOS DEL SABER,KR 59 72 19 ,4540293,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,exitosdelsaber@gmail.com,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD INTELECTUAL,TRASTORNO DEL ESPECTRO AUTISTA,HIPOACUSIA O BAJA AUDICIÓN",SI,
215,305088020753,293.0,5.0,4.0,3.0,1.0,2.0,305088020753,COMPLETA_UNICA,BELLO,ANTIOQUIA,MIXTO,A,,,S,URBANO,5088,5,,,,,,,62.2,58.4,56.8,63.4,62.4,301.8,63.333333333333336,65.66666666666667,57.0,49.0,65.0,296.3333333333333,60.0,54.5,56.0,64.25,58.0,293.0,60.5,54.0,51.0,53.0,48.0,270.5,COLEGIO CAMPESTRE MONTAIGNE,AV 26 52 200 ,3136805007,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,secretariamontaigne@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 4
216,305088020770,247.5,2.0,4.0,5.0,1.0,3.0,305088020770,COMPLETA_UNICA,BELLO,ANTIOQUIA,MIXTO,A,,,S,URBANO,5088,5,,,,,,,48.42857142857143,42.285714285714285,44.142857142857146,41.42857142857143,53.42857142857143,224.0,54.75,45.25,49.0,51.75,49.0,250.5,54.7,49.85,48.25,52.5,47.75,255.15,52.125,45.75,45.75,46.5,44.75,236.625,IE ESCUELA POLITECNICA INTERACTIVA DE BELLO,CL 24 A 50 A 129 ,461-51-31    ,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,rectoria@epi.edu.co,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,
217,305088800023,229.0,5.0,2.0,3.0,1.0,4.0,305088800023,MAÑANA,BELLO,ANTIOQUIA,MIXTO,A,,,S,URBANO,5088,5,52.41176470588236,48.088235294117645,48.88235294117647,48.5,44.8235294117647,245.58823529411765,52.6530612244898,44.765306122448976,45.642857142857146,46.35714285714285,49.02040816326531,237.46938775510205,51.97014925373134,46.46268656716418,44.47014925373134,44.58955223880597,48.19402985074627,234.86567164179104,49.8,46.266666666666666,44.05714285714286,44.98095238095238,44.53333333333333,230.7523809523809,49.31851851851852,44.34074074074074,43.25925925925926,42.629629629629626,47.04444444444445,225.25925925925927,INSTITUCION EDUCATIVA JUAN SEBASTIAN DE CENSA,CL 52 51 52,4036025,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,rectoriejuansebastian@censa.edu.co,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,ESTRATO 3
218,305101000597,283.0,3.0,5.0,2.0,1.0,4.0,305101000597,COMPLETA_UNICA,CIUDAD BOLÍVAR,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5101,5,63.333333333333336,59.66666666666666,56.53333333333333,61.2,61.4,301.3333333333333,58.4,54.4,55.3,56.5,57.1,281.2,57.4,58.4,49.13333333333333,50.333333333333336,53.93333333333333,269.1333333333333,56.125,57.625,50.125,53.8125,53.6875,271.8125,61.1875,57.0,55.125,58.0,59.375,289.75,I.E. COLEGIO COOPERATIVO ALEJANDRINO RESTREPO,KR 51 52 87 ,8412802,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,cooperativo.rectoria@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,ESTRATO 3
219,305129000002,310.0,5.0,3.0,1.0,4.0,2.0,305129000002,MAÑANA,CALDAS,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,RURAL,5129,5,62.01428571428571,64.57142857142857,61.58571428571429,61.5,61.957142857142856,311.9,61.28767123287671,62.945205479452056,61.80821917808219,60.23287671232877,64.16438356164383,308.8767123287671,62.03508771929825,65.7719298245614,60.36842105263158,58.719298245614034,63.94736842105263,309.4736842105263,60.906976744186046,62.53488372093023,60.093023255813954,60.53488372093023,55.97674418604651,303.06976744186045,62.66666666666666,65.18518518518519,61.2962962962963,58.11111111111112,66.87037037037037,311.0,COLEGIO TERCER MILENIO,CL 122 S 54 120 ,5401800,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,secretaria@fetm.edu.co,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 3
220,305129007228,208.0,4.0,5.0,3.0,1.0,2.0,305129007228,TARDE,CALDAS,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,URBANO,5129,5,47.25,39.25,41.75,48.0,42.5,219.75,50.66666666666666,42.0,42.0,49.0,51.333333333333336,231.66666666666663,49.4,45.0,45.35,42.45,48.7,228.95,44.32,45.64,38.12,38.12,42.32,208.0,56.0,52.0,51.0,46.0,52.0,257.0,INSTITUTO DE CIENCIAS APLICADAS INDECAP,CL 130 S 51 65 ,3038232,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,indecapcaldas@une.net.co,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,ESTRATO 2
221,305148000838,306.0,4.0,2.0,3.0,5.0,1.0,305148000838,COMPLETA_UNICA,EL CARMEN DE VIBORAL,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5148,5,,,,,,,65.33333333333333,67.0,63.0,71.66666666666667,74.66666666666667,336.6666666666667,56.66666666666666,65.83333333333333,60.5,59.16666666666666,66.5,304.8333333333333,67.25,62.25,62.5,61.0,60.0,315.25,59.2,55.6,55.8,52.6,67.2,283.4,COLEGIO MONSEÑOR RAMON ARCILA RAMIREZ,CL 27 30 75 ,5432506,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,rectoria@colegioramonarcila.com,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 2
222,305148000994,305.0,3.0,4.0,5.0,1.0,2.0,305148000994,SABATINA,EL CARMEN DE VIBORAL,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,RURAL,5148,5,50.15384615384615,45.84615384615385,46.01923076923077,48.5,44.40384615384615,236.84615384615384,53.9375,50.4375,49.6875,48.625,50.9375,253.5625,54.06666666666667,54.53333333333333,50.66666666666666,49.13333333333333,52.333333333333336,260.6666666666667,61.125,55.25,53.0,57.75,52.375,282.125,49.66666666666666,51.333333333333336,47.0,48.0,48.0,244.66666666666663,COLEGIO ANGLO ESPAÑOL,VDA AGUAS CLARA,6044079033,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,angloesp@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,ESTRATO 5
223,305148000994,305.0,3.0,4.0,5.0,1.0,2.0,305148000994,NOCHE,EL CARMEN DE VIBORAL,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,RURAL,5148,5,,,,,,,,,,,,,51.333333333333336,50.77777777777778,46.66666666666666,44.11111111111112,61.11111111111112,246.11111111111111,63.9,58.4,58.7,58.5,64.9,301.4,55.8,54.2,53.4,52.2,62.2,272.8,COLEGIO ANGLO ESPAÑOL,VDA AGUAS CLARA,6044079033,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,angloesp@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,ESTRATO 5
224,305148000994,305.0,3.0,4.0,5.0,1.0,2.0,305148000994,COMPLETA_UNICA,EL CARMEN DE VIBORAL,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,RURAL,5148,5,,,,,,,,,,,,,61.294117647058826,60.35294117647059,59.70588235294117,58.94117647058823,65.05882352941177,302.2352941176471,65.71428571428571,58.85714285714285,56.42857142857143,57.142857142857146,60.285714285714285,298.0,60.71428571428572,58.0,55.142857142857146,57.642857142857146,66.5,292.7142857142857,COLEGIO ANGLO ESPAÑOL,VDA AGUAS CLARA,6044079033,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,angloesp@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,ESTRATO 5
225,305154001463,320.0,4.0,5.0,1.0,2.0,3.0,305154001463,COMPLETA_UNICA,CAUCASIA,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5154,5,68.16666666666667,70.33333333333333,65.41666666666667,64.33333333333333,66.25,334.8333333333333,64.28571428571429,64.07142857142857,59.21428571428572,60.785714285714285,58.57142857142857,309.1428571428572,63.46666666666667,64.13333333333334,59.266666666666666,56.46666666666667,60.333333333333336,303.93333333333334,63.3,61.6,59.1,64.3,62.5,310.6,66.47619047619048,62.85714285714285,57.0,58.19047619047619,58.66666666666666,304.7619047619048,COLEGIO LA INMACULADA,CL 30 21 50 ,8390008,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colegioinmaculada2007@yahoo.es,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 3
226,305154001722,339.0,3.0,4.0,1.0,2.0,5.0,305154001722,COMPLETA_UNICA,CAUCASIA,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5154,5,66.63636363636364,70.54545454545455,67.0,67.72727272727273,63.90909090909091,338.27272727272725,66.3529411764706,68.94117647058823,65.0,66.76470588235294,68.76470588235294,334.52941176470586,66.07142857142857,70.5,63.5,62.92857142857143,65.78571428571429,328.7857142857143,61.583333333333336,62.25,61.083333333333336,61.5,57.25,306.4166666666667,64.75,63.4375,60.8125,58.0,65.75,310.3125,COLEGIO LOS SAUCES,KR 20 1 187 ,8391283,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,f.colegiolossauces@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 3
227,305154002036,280.5,2.0,3.0,4.0,1.0,5.0,305154002036,MAÑANA,CAUCASIA,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,URBANO,5154,5,59.11538461538461,56.11538461538461,56.80769230769231,55.07692307692308,50.92307692307692,281.5769230769231,61.578947368421055,59.26315789473684,58.578947368421055,59.42105263157895,51.78947368421053,295.4736842105263,61.94736842105263,54.68421052631579,53.578947368421055,52.36842105263158,51.68421052631579,276.7368421052632,58.52941176470589,55.1764705882353,51.0,51.47058823529412,46.35294117647059,267.11764705882354,54.3,48.1,45.7,45.4,44.55,240.4,COLEGIO MILITAR CENTRO EDUCATIVO EL TESORO DEL SABER,KR 23 B CL 11 A ,8392925,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,corpoesparro@yahoo.com,EDUCACIÓN TRADICIONAL,,,SI,ESTRATO 2
228,305154002036,280.5,2.0,3.0,4.0,1.0,5.0,305154002036,TARDE,CAUCASIA,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,URBANO,5154,5,,,,,,,50.28,45.24,46.88,41.2,44.44,228.92,49.03703703703704,45.629629629629626,47.51851851851852,43.44444444444444,42.14814814814815,230.3333333333333,49.2972972972973,47.43243243243244,46.891891891891895,42.37837837837838,43.94594594594594,231.5675675675676,47.81395348837209,45.41860465116279,45.46511627906977,40.27906976744186,44.81395348837209,223.69767441860463,COLEGIO MILITAR CENTRO EDUCATIVO EL TESORO DEL SABER,KR 23 B CL 11 A ,8392925,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,corpoesparro@yahoo.com,EDUCACIÓN TRADICIONAL,,,SI,ESTRATO 2
229,305154002036,225.0,5.0,2.0,3.0,1.0,4.0,305154002036,MAÑANA,CAUCASIA,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,URBANO,5154,5,59.11538461538461,56.11538461538461,56.80769230769231,55.07692307692308,50.92307692307692,281.5769230769231,61.578947368421055,59.26315789473684,58.578947368421055,59.42105263157895,51.78947368421053,295.4736842105263,61.94736842105263,54.68421052631579,53.578947368421055,52.36842105263158,51.68421052631579,276.7368421052632,58.52941176470589,55.1764705882353,51.0,51.47058823529412,46.35294117647059,267.11764705882354,54.3,48.1,45.7,45.4,44.55,240.4,COLEGIO MILITAR CENTRO EDUCATIVO EL TESORO DEL SABER,KR 23 B CL 11 A ,8392925,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,corpoesparro@yahoo.com,EDUCACIÓN TRADICIONAL,,,SI,ESTRATO 2
230,305154002036,225.0,5.0,2.0,3.0,1.0,4.0,305154002036,TARDE,CAUCASIA,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,URBANO,5154,5,,,,,,,50.28,45.24,46.88,41.2,44.44,228.92,49.03703703703704,45.629629629629626,47.51851851851852,43.44444444444444,42.14814814814815,230.3333333333333,49.2972972972973,47.43243243243244,46.891891891891895,42.37837837837838,43.94594594594594,231.5675675675676,47.81395348837209,45.41860465116279,45.46511627906977,40.27906976744186,44.81395348837209,223.69767441860463,COLEGIO MILITAR CENTRO EDUCATIVO EL TESORO DEL SABER,KR 23 B CL 11 A ,8392925,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,corpoesparro@yahoo.com,EDUCACIÓN TRADICIONAL,,,SI,ESTRATO 2
231,305172001403,259.0,3.0,4.0,1.0,2.0,5.0,305172001403,COMPLETA_UNICA,CHIGORODÓ,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5172,5,54.47222222222222,50.97222222222222,51.52777777777778,51.333333333333336,48.27777777777778,258.8611111111111,54.10526315789474,53.18421052631579,48.73684210526316,47.18421052631579,52.55263157894737,254.6315789473684,55.256410256410255,54.97435897435897,51.07692307692308,48.12820512820513,49.38461538461539,260.6666666666667,54.51851851851852,57.333333333333336,48.0,50.77777777777778,47.74074074074074,261.3333333333333,59.35294117647059,56.91176470588236,54.0,51.88235294117647,55.6764705882353,277.6470588235294,COLEGIO DIOCESANO LAURA MONTOYA,KR 105 10 2 ,8253160,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,coldiolamo@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 2
232,305212000031,292.0,1.0,5.0,4.0,2.0,3.0,305212000031,COMPLETA_UNICA,COPACABANA,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5212,5,60.27586206896552,58.172413793103445,57.706896551724135,59.13793103448276,60.62068965517241,294.8103448275862,61.15151515151515,57.333333333333336,55.90909090909091,60.34848484848485,60.71212121212121,294.1666666666667,57.829268292682926,53.80487804878049,51.85365853658536,56.1219512195122,56.5609756097561,275.1707317073171,60.80434782608695,59.869565217391305,57.32608695652174,60.80434782608695,59.69565217391305,298.5,59.76271186440678,54.440677966101696,53.47457627118644,55.79661016949152,59.16949152542373,280.6610169491525,COLEGIO LA ASUNCION,KR 49 48 19 ,2748008,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,instasuncion@hotmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,ESTRATO 2
233,305212000057,286.0,4.0,5.0,3.0,2.0,1.0,305212000057,COMPLETA_UNICA,COPACABANA,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5212,5,61.2258064516129,61.354838709677416,59.64516129032258,62.41935483870968,65.93548387096774,307.7096774193548,57.36363636363637,54.29545454545455,53.18181818181818,52.84090909090909,61.36363636363637,274.77272727272725,58.89655172413793,57.89655172413793,54.86206896551724,51.62068965517241,60.241379310344826,280.82758620689657,58.48648648648648,59.18918918918919,54.45945945945946,53.7027027027027,59.108108108108105,283.3783783783784,59.15625,56.59375,54.15625,51.3125,62.875,279.4375,COLEGIO COOPERATIVO JUAN DEL CORRAL,KR 40 48 114 ,2742422,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,coojuandelcorral@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 2
234,305212000871,304.0,4.0,5.0,2.0,3.0,1.0,305212000871,COMPLETA_UNICA,COPACABANA,ANTIOQUIA,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,RURAL,5212,5,60.46666666666667,58.06666666666667,58.833333333333336,57.833333333333336,60.63333333333333,294.7,62.875,62.208333333333336,61.66666666666666,60.375,66.75,310.7916666666667,60.869565217391305,64.6086956521739,58.82608695652174,59.21739130434783,67.1304347826087,306.7391304347826,60.40625,64.4375,58.5625,62.15625,61.75,307.09375,66.34782608695652,65.17391304347827,60.52173913043478,63.34782608695652,68.47826086956522,320.9130434782609,COLEGIO SANTA LEONI AVIAT,VDA EL ZARZAL LA LUZ,3496178,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"OTRO,ACADÉMICA",INGLÉS,rectoriansluz@une.net.co,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 3
235,405212001031,275.0,3.0,4.0,5.0,1.0,2.0,405212001031,COMPLETA_UNICA,COPACABANA,ANTIOQUIA,MIXTO,A,,ACADÉMICO,S,RURAL,5212,5,53.172413793103445,49.172413793103445,50.37931034482759,51.27586206896552,51.310344827586206,255.1034482758621,55.96428571428572,53.10714285714285,53.142857142857146,52.07142857142857,57.892857142857146,269.5357142857143,61.0,55.95454545454545,56.72727272727273,56.77272727272727,59.09090909090909,288.59090909090907,58.6,55.8,54.8,55.9,58.55,282.2,55.76923076923077,52.57692307692308,51.5,52.15384615384615,54.42307692307692,265.53846153846155,COLEGIO SAN RAFAEL,AUTOPISTA NORTE KM 16 VEREDA EL NORAL,4011522,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegiosanrafael28@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 2
236,305237000256,263.5,4.0,5.0,2.0,1.0,3.0,305237000256,COMPLETA_UNICA,DONMATÍAS,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5237,5,58.142857142857146,56.35714285714285,55.96428571428572,56.785714285714285,58.10714285714285,284.4642857142857,51.3,49.4,47.35,46.2,53.4,244.6,57.25,56.05,51.5,54.05,56.2,274.1,58.2,56.72,48.24,51.52,49.52,266.76,56.16666666666666,56.91666666666666,54.125,53.29166666666666,52.5,274.6666666666667,COLEGIO REINALDO ARROYAVE LOPERA,CL 29 27 29 ,8665061,URBANA,"MEDIA,BÁSICA SECUNDARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colegioceral5061@hotmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN",NO,ESTRATO 3
237,305250000656,221.0,4.0,5.0,2.0,1.0,3.0,305250000656,MAÑANA,EL BAGRE,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5250,5,47.56666666666667,41.2,43.266666666666666,43.766666666666666,43.36666666666667,219.5,48.81818181818182,44.54545454545455,44.27272727272727,44.13636363636363,48.09090909090909,228.3181818181818,49.23809523809524,45.095238095238095,43.71428571428572,43.76190476190476,45.19047619047619,227.1904761904762,42.90909090909091,41.81818181818182,33.81818181818182,39.72727272727273,41.0,198.3636363636364,45.41666666666666,38.0,39.16666666666666,38.91666666666666,40.41666666666666,202.0833333333333,COLEGIO INTERAMERICANO,CL 53 42 25 ,8370033,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colegio.2020.interamericano@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 3
238,305264000225,293.0,3.0,5.0,2.0,4.0,1.0,305264000225,COMPLETA_UNICA,ENTRERRÍOS,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5264,5,58.708333333333336,58.5,57.5,57.625,64.04166666666667,292.7083333333333,56.90909090909091,56.0,55.09090909090909,55.27272727272727,59.0,280.27272727272725,59.78947368421053,64.94736842105263,57.31578947368421,58.05263157894737,63.68421052631579,301.63157894736844,54.57142857142857,58.07142857142857,52.142857142857146,51.85714285714285,55.5,271.2857142857143,59.61702127659574,59.12765957446808,55.87234042553192,56.40425531914894,63.297872340425535,290.9148936170213,COLEGIO SANTA INES,CL 10 13 168 ,8670599,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colstaines@edatel.net.co,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 4
239,305001003688,330.0,5.0,4.0,2.0,3.0,1.0,305001003688,COMPLETA_UNICA,ENVIGADO,ANTIOQUIA,MIXTO,B,S,ACADÉMICO,S,RURAL,5266,5,64.64077669902913,68.66990291262135,65.53398058252426,63.22330097087379,85.20388349514563,335.1456310679612,65.57264957264957,67.06837606837607,64.88888888888889,62.97435897435897,82.95726495726495,332.4786324786325,67.01818181818182,68.71818181818182,62.53636363636364,63.78181818181818,83.21818181818182,334.3545454545455,61.63235294117647,66.13235294117646,59.63235294117647,57.8235294117647,83.22058823529412,314.9558823529412,63.66336633663367,66.85148514851485,60.0,60.227722772277225,84.46534653465346,321.7920792079208,COLEGIO CRISTOBAL COLON THE COLUMBUS SCHOOL,IND VEREDA ALTO DE LAS PALMAS KILOMETRO 16,4033000,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,mvanegas@columbus.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
